STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 12:51,FM-15,CLR:00,10.00,,38,3.3,32,0.2,14,-10.0,37,10,340,,30.21,8,,30.27,0.00,30.27,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 13:00,FM-12,,,,38,3.3,32,0.2,14,-10.0,37,10,340,,30.22,8,+0.05,30.27,,,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 13:51,FM-15,CLR:00,10.00,,39,3.9,33,0.7,13,-10.6,34,9,350,,30.21,,,30.27,0.00,30.27,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 14:51,FM-15,FEW:02 250 FEW:02 300,10.00,,39,3.9,33,0.7,13,-10.6,34,10,350,,30.22,,,30.29,0.00,30.29,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 15:51,FM-15,FEW:02 250 FEW:02 300,10.00,,38,3.3,32,0.2,12,-11.1,34,7,320,,30.24,3,,30.30,0.00,30.30,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 16:51,FM-15,FEW:02 250 FEW:02 300,10.00,,35,1.7,30,-1.3,12,-11.1,38,5,310,,30.25,,,30.32,0.00,30.32,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 17:51,FM-15,FEW:02 220 FEW:02 250 FEW:02 300,10.00,,34,1.1,29,-1.8,13,-10.6,42,3,290,,30.27,,,30.35,0.00,30.34,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 18:51,FM-15,CLR:00,10.00,,32,0.0,27,-2.6,15,-9.4,50,5,290,,30.30,1,,30.36,0.00,30.36,,,,,,,,,,0711,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 19:00,FM-12,,,,32,0.0,27,-2.6,15,-9.4,50,5,290,,30.30,1,-0.06,30.36,,,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 19:51,FM-15,CLR:00,10.00,,30,-1.1,26,-3.5,14,-10.0,51,6,350,,30.32,,,30.38,0.00,30.38,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 20:51,FM-15,CLR:00,10.00,,28,-2.2,24,-4.2,16,-8.9,60,0,000,,30.32,,,30.40,0.00,30.39,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 21:51,FM-15,CLR:00,10.00,,26,-3.3,23,-5.0,16,-8.9,66,5,270,,30.34,1,,30.40,0.00,30.40,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 22:51,FM-15,CLR:00,10.00,,25,-3.9,22,-5.3,17,-8.3,72,0,000,,30.35,,,30.41,0.00,30.41,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 23:51,FM-15,CLR:00,10.00,,24,-4.4,22,-5.7,17,-8.3,75,0,000,,30.34,,,30.40,0.00,30.40,40,21,30,1.2,,,,35,0,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-15 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,21,30,1.2,57,17,27,35,0,0710,1641,,0.00,0.0,0,30.22,30.31,6.3,21,360,16,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 00:51,FM-15,CLR:00,10.00,,23,-5.0,21,-6.2,16,-8.9,74,5,290,,30.35,3,,30.42,0.00,30.42,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 01:00,FM-12,,,,23,-5.0,21,-6.2,16,-8.9,74,5,290,,30.36,3,-0.02,30.42,,,32,21,26,-2.8,,,,39,0,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 01:51,FM-15,CLR:00,10.00,,22,-5.6,20,-6.6,16,-8.9,78,3,330,,30.38,,,30.44,0.00,30.44,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 02:51,FM-15,CLR:00,10.00,,20,-6.7,18,-7.5,15,-9.4,81,3,260,,30.38,,,30.44,0.00,30.44,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 03:51,FM-15,CLR:00,10.00,,20,-6.7,18,-7.5,15,-9.4,81,0,000,,30.38,1,,30.44,0.00,30.44,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 04:51,FM-15,CLR:00,10.00,,20,-6.7,19,-7.4,16,-8.9,85,5,280,,30.38,,,30.44,0.00,30.44,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 05:51,FM-15,CLR:00,10.00,,20,-6.7,19,-7.4,16,-8.9,85,0,000,,30.38,,,30.44,0.00,30.44,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 06:51,FM-15,FEW:02 9,10.00,,19,-7.2,18,-7.9,15,-9.4,84,3,290,,30.38,3,,30.45,0.00,30.44,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 07:00,FM-12,8,,,19,-7.2,18,-7.9,15,-9.4,84,3,290,,30.38,,,30.45,,,40,19,30,1.2,,,,35,0,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 07:51,FM-15,FEW:02 300,10.00,BC:3 FG:2 |FG:31 |,21,-6.1,19,-7.0,16,-8.9,81,5,280,,30.38,,,30.45,0.00,30.45,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 08:51,FM-15,FEW:02 300,10.00,,25,-3.9,23,-5.2,18,-7.8,75,0,000,,30.37,,,30.44,0.00,30.43,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 09:51,FM-15,FEW:02 300,10.00,,31,-0.6,27,-2.8,18,-7.8,59,0,000,,30.38,3,,30.45,0.00,30.45,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 10:51,FM-15,SCT:04 300,10.00,,37,2.8,32,-0.1,20,-6.7,50,5,200,,30.35,,,30.42,0.00,30.42,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 11:51,FM-15,BKN:07 300,10.00,,39,3.9,33,0.7,15,-9.4,38,10,260,,30.32,,,30.39,0.00,30.39,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 12:51,FM-15,FEW:02 50 BKN:07 300,10.00,,40,4.4,34,1.2,14,-10.0,35,10,250,,30.30,8,,30.36,0.00,30.36,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 13:00,FM-12,57,,,40,4.4,34,1.2,14,-10.0,35,10,250,,30.30,8,+0.09,30.36,,,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 13:51,FM-15,BKN:07 300,10.00,,41,5.0,35,1.7,14,-10.0,33,9,240,,30.27,,,30.33,0.00,30.33,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 14:51,FM-15,BKN:07 300,10.00,,42,5.6,36,2.2,13,-10.6,30,11,220,,30.25,,,30.32,0.00,30.32,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 15:51,FM-15,BKN:07 300,10.00,,41,5.0,35,1.7,14,-10.0,33,7,230,,30.25,5,,30.32,0.00,30.32,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 16:51,FM-15,BKN:07 300,10.00,,37,2.8,31,-0.3,15,-9.4,41,10,200,,30.25,,,30.31,0.00,30.31,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 17:51,FM-15,BKN:07 250,10.00,,34,1.1,30,-1.3,20,-6.7,56,7,200,,30.25,,,30.31,0.00,30.31,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 18:51,FM-15,FEW:02 220 BKN:07 250,10.00,,34,1.1,29,-1.4,19,-7.2,54,7,210,,30.25,5,,30.32,0.00,30.32,,,,,,,,,,0710,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 19:00,FM-12,,,,34,1.1,29,-1.4,19,-7.2,54,7,210,,30.27,5,+0.00,30.32,,,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 19:51,FM-15,FEW:02 220 BKN:07 250,10.00,,32,0.0,28,-2.2,20,-6.7,61,7,210,,30.24,,,30.31,0.00,30.30,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 20:51,FM-15,SCT:04 200 OVC:08 250,10.00,,32,0.0,28,-2.0,21,-6.1,64,6,200,,30.24,,,30.30,0.00,30.30,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 21:51,FM-15,SCT:04 170 OVC:08 200,10.00,,34,1.1,30,-0.9,24,-4.4,67,6,230,,30.22,8,,30.28,0.00,30.28,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 22:51,FM-15,FEW:02 140 SCT:04 170 OVC:08 200,10.00,,34,1.1,30,-0.9,24,-4.4,67,6,210,,30.21,,,30.27,0.00,30.27,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 23:51,FM-15,FEW:02 140 OVC:08 180,10.00,,34,1.1,30,-0.9,24,-4.4,67,3,190,,30.19,,,30.25,0.00,30.25,42,19,30,1.2,,,,35,0,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-16 23:59,SOD,,,,,,,,,,,,,,,,,,,,42,19,30,1.2,61,17,26,35,0,0710,1642,FG:01,0.00,0.0,0,30.31,30.37,5.4,20,260,15,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 00:51,FM-15,CLR:00,10.00,,33,0.6,30,-1.1,25,-3.9,72,3,180,,30.17,8,,30.23,0.00,30.23,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 01:00,FM-12,,,,33,0.6,30,-1.1,25,-3.9,72,3,180,,30.17,8,+0.05,30.23,,,35,19,27,-1.8,,,,38,0,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 01:51,FM-15,SCT:04 110,10.00,,35,1.7,31,-0.4,25,-3.9,67,3,240,,30.17,,,30.23,0.00,30.23,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 02:51,FM-15,BKN:07 100,10.00,,32,0.0,29,-1.5,25,-3.9,75,6,180,,30.16,,,30.22,0.00,30.22,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 03:51,FM-15,FEW:02 120,10.00,,31,-0.6,29,-1.8,25,-3.9,79,3,180,,30.14,8,,30.21,0.00,30.21,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 04:51,FM-15,BKN:07 95 BKN:07 120,10.00,,32,0.0,29,-1.6,24,-4.4,73,3,240,,30.14,,,30.21,0.00,30.21,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 05:51,FM-15,FEW:02 95 BKN:07 240,10.00,,32,0.0,29,-1.8,23,-5.0,69,5,230,,30.14,,,30.21,0.00,30.21,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 06:51,FM-15,SCT:04 95 BKN:07 240,10.00,,30,-1.1,28,-2.4,24,-4.4,79,0,000,,30.16,3,,30.22,0.00,30.22,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 07:00,FM-12,,,,30,-1.1,28,-2.4,24,-4.4,79,0,000,,30.17,3,-0.01,30.22,,,42,29,36,7.2,,,,29,0,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 07:51,FM-15,BKN:07 130 BKN:07 160 BKN:07 300,10.00,,31,-0.6,29,-1.6,26,-3.3,82,0,000,,30.17,,,30.23,0.00,30.23,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 08:51,FM-15,BKN:07 110 BKN:07 300,10.00,,36,2.2,32,0.0,25,-3.9,64,3,010,,30.19,,,30.26,0.00,30.25,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 09:51,FM-15,FEW:02 30 BKN:07 100 BKN:07 300,10.00,,37,2.8,32,0.2,23,-5.0,57,5,340,,30.19,1,,30.26,0.00,30.26,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 10:51,FM-15,BKN:07 85 BKN:07 300,10.00,,38,3.3,33,0.4,21,-6.1,51,3,360,,30.17,,,30.24,0.00,30.24,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 11:51,FM-15,BKN:07 100 BKN:07 300,10.00,,40,4.4,34,1.2,18,-7.8,41,8,030,,30.16,,,30.22,0.00,30.22,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 12:51,FM-15,FEW:02 110 SCT:04 240 BKN:07 300,10.00,,42,5.6,36,2.1,18,-7.8,38,7,060,,30.13,8,,30.19,0.00,30.19,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 13:00,FM-12,,,,42,5.6,36,2.1,18,-7.8,38,7,060,,30.14,8,+0.06,30.19,,,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 13:51,FM-15,BKN:07 100 BKN:07 130 BKN:07 240,10.00,,42,5.6,36,2.1,18,-7.8,38,3,090,,30.12,,,30.19,0.00,30.18,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 14:51,FM-15,FEW:02 60 BKN:07 80 OVC:08 95,10.00,,42,5.6,36,2.3,24,-4.4,49,5,080,,30.11,,,30.17,0.00,30.17,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 15:51,FM-15,OVC:08 60,10.00,,42,5.6,37,2.8,29,-1.7,60,7,080,,30.11,6,,30.17,T,30.17,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 16:51,FM-15,BKN:07 55 OVC:08 70,10.00,-RA:02 |RA:61 |,39,3.9,36,2.2,32,0.0,76,6,080,,30.11,,,30.17,T,30.17,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14765,PROVIDENCE RI US,16.8,41.7225,-71.4325,2017-01-17 17:51,FM-15,BKN:07 48 OVC:08 65,10.00,-RA:02 |RA:61 |,39,3.9,36,2.4,33,0.6,79,3,090,,30.09,,,30.17,0.01,30.16,,,,,,,,,,0710,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
