"YEAR","MONTH","DAY_OF_MONTH","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED",
2017,1,17,"WN","N278WN","3886","PVD","DCA","1721",6.00,"1909",14.00,0.00,
2017,1,17,"WN","N905WN","4205","PVD","DCA","0648",-2.00,"0804",-21.00,0.00,
2017,1,17,"WN","N917WN","101","PVD","FLL","1505",-5.00,"1800",-30.00,0.00,
2017,1,17,"WN","N8630B","1874","PVD","FLL","0752",2.00,"1115",5.00,0.00,
2017,1,17,"WN","N445WN","401","PVD","MCO","0913",-2.00,"1155",-25.00,0.00,
2017,1,17,"WN","N7873A","529","PVD","MCO","1400",0.00,"1650",-15.00,0.00,
2017,1,17,"WN","N8628A","1811","PVD","MCO","0745",0.00,"1031",-19.00,0.00,
2017,1,17,"WN","N795SW","4518","PVD","MCO","1608",-2.00,"1902",-18.00,0.00,
2017,1,17,"WN","N445WN","448","PVD","MDW","1636",26.00,"1802",12.00,0.00,
2017,1,17,"WN","N8626B","1709","PVD","MDW","0545",0.00,"0712",-18.00,0.00,
2017,1,17,"WN","N442WN","1255","PVD","TPA","0702",-3.00,"0956",-29.00,0.00,
2017,1,17,"WN","N731SA","4689","PVD","TPA","1426",-4.00,"1730",-25.00,0.00,
2017,1,17,"WN","N795SW","4517","TPA","PVD","1252",-3.00,"1538",3.00,0.00,
2017,1,17,"WN","N203WN","4749","TPA","PVD","2013",-7.00,"2251",-9.00,0.00,
2017,1,18,"WN","N790SW","161","BWI","PVD","1533",-2.00,"1653",8.00,0.00,
2017,1,18,"WN","N733SA","401","BWI","PVD","0659",-1.00,"0803",-12.00,0.00,
2017,1,18,"WN","N7731A","429","BWI","PVD","1030",-5.00,"1143",-2.00,0.00,
2017,1,18,"WN","N284WN","1357","BWI","PVD","2202",-3.00,"2303",-12.00,0.00,
2017,1,18,"WN","N476WN","3129","BWI","PVD","0905",-5.00,"1011",-19.00,0.00,
2017,1,18,"WN","N773SA","5422","BWI","PVD","2021",-4.00,"2125",-10.00,0.00,
2017,1,18,"WN","N462WN","529","DCA","PVD","1151",-4.00,"1314",-6.00,0.00,
2017,1,18,"WN","N920WN","1170","DCA","PVD","2225",175.00,"2342",172.00,0.00,
2017,1,18,"WN","N705SW","3836","FLL","PVD","1126",1.00,"1427",7.00,0.00,
2017,1,18,"WN","N8663A","3968","FLL","PVD","1931",-9.00,"2237",-3.00,0.00,
2017,1,18,"WN","N733SA","448","MCO","PVD","1301",1.00,"1544",9.00,0.00,
2017,1,18,"WN","N452WN","1090","MCO","PVD","1134",19.00,"1411",16.00,0.00,
2017,1,18,"WN","N742SW","2760","MCO","PVD","1950",-5.00,"2227",-8.00,0.00,
2017,1,18,"WN","N8616C","4051","MCO","PVD","1813",3.00,"2101",16.00,0.00,
2017,1,18,"WN","N8661A","296","MDW","PVD","1330",5.00,"1635",5.00,0.00,
2017,1,18,"WN","N8682B","765","MDW","PVD","2145",-5.00,"0041",-14.00,0.00,
2017,1,22,"WN","N8301J","3343","MCO","PVD","0125",325.00,"0346",311.00,0.00,
2017,1,22,"WN","N490WN","4361","MCO","PVD","1101",-9.00,"1329",-21.00,0.00,
2017,1,22,"WN","N7731A","4632","MCO","PVD","1403",38.00,"1626",26.00,0.00,
2017,1,22,"WN","N749SW","5155","MCO","PVD","1639",24.00,"1859",9.00,0.00,
2017,1,22,"WN","N409WN","3241","MDW","PVD","1415",-5.00,"1731",6.00,0.00,
2017,1,22,"WN","N717SA","4346","MDW","PVD","2141",6.00,"0053",13.00,0.00,
2017,1,22,"WN","N736SA","3815","PVD","BWI","0842",-3.00,"1001",-9.00,0.00,
2017,1,22,"WN","N932WN","3996","PVD","BWI","1506",-4.00,"1618",-12.00,0.00,
2017,1,22,"WN","N8606C","4202","PVD","BWI","1118",-2.00,"1231",-14.00,0.00,
2017,1,22,"WN","N8318F","4467","PVD","BWI","0627",-3.00,"0744",-11.00,0.00,
2017,1,22,"WN","N409WN","4940","PVD","BWI","1802",2.00,"1922",-3.00,0.00,
2017,1,22,"WN","N730SW","2859","PVD","DCA","0715",-5.00,"0836",-19.00,0.00,
2017,1,22,"WN","N424WN","4088","PVD","DCA","1713",-2.00,"1855",0.00,0.00,
2017,1,22,"WN","N774SW","3409","PVD","FLL","1608",73.00,"2033",133.00,0.00,
2017,1,22,"WN","N8513F","3432","PVD","FLL","0659",-1.00,"1043",23.00,0.00,
2017,1,22,"WN","N749SW","2730","PVD","MCO","1935",10.00,"2302",22.00,0.00,
2017,1,22,"WN","N490WN","2959","PVD","MCO","1448",23.00,"1756",21.00,0.00,
2017,1,22,"WN","N7731A","3217","PVD","MCO","1755",80.00,"2335",,0.00,
2017,1,22,"WN","N770SA","3227","PVD","MCO","0729",-6.00,"1028",-12.00,0.00,
2017,1,22,"WN","N917WN","3331","PVD","MDW","1700",5.00,"1821",-9.00,0.00,
2017,1,22,"WN","N938WN","4009","PVD","MDW","",,"",,1.00,
2017,1,22,"WN","N7880D","3342","PVD","TPA","0922",2.00,"1237",-3.00,0.00,
2017,1,22,"WN","N751SW","3983","PVD","TPA","1418",43.00,"1734",39.00,0.00,
2017,1,22,"WN","N932WN","3996","TPA","PVD","1149",-1.00,"1423",-7.00,0.00,
2017,1,22,"WN","N8600F","4059","TPA","PVD","2214",149.00,"0038",133.00,0.00,
2017,1,23,"WN","N220WN","161","BWI","PVD","1603",28.00,"1705",20.00,0.00,
2017,1,23,"WN","N238WN","401","BWI","PVD","0658",-2.00,"0804",-11.00,0.00,
2017,1,23,"WN","N203WN","429","BWI","PVD","1043",8.00,"1158",13.00,0.00,
2017,1,23,"WN","N620SW","1357","BWI","PVD","2216",11.00,"2326",11.00,0.00,
2017,1,23,"WN","N966WN","3129","BWI","PVD","0909",-1.00,"1017",-13.00,0.00,
2017,1,23,"WN","N7741C","5422","BWI","PVD","2035",10.00,"2157",22.00,0.00,
2017,1,23,"WN","N793SA","529","DCA","PVD","1203",8.00,"1329",9.00,0.00,
2017,1,23,"WN","N456WN","1170","DCA","PVD","2000",30.00,"2154",64.00,0.00,
2017,1,23,"WN","N703SW","3836","FLL","PVD","1122",-3.00,"1401",-19.00,0.00,
2017,1,23,"WN","N8639B","3968","FLL","PVD","1941",1.00,"2234",-6.00,0.00,
2017,1,23,"WN","N238WN","448","MCO","PVD","1254",-6.00,"1515",-20.00,0.00,
2017,1,23,"WN","N727SW","1090","MCO","PVD","1116",1.00,"1337",-18.00,0.00,
2017,1,23,"WN","N700GS","2760","MCO","PVD","2100",65.00,"2332",57.00,0.00,
2017,1,23,"WN","N8648A","4051","MCO","PVD","1808",-2.00,"2040",-5.00,0.00,
2017,1,23,"WN","N8619F","296","MDW","PVD","1324",-1.00,"1638",8.00,0.00,
2017,1,23,"WN","N8668A","765","MDW","PVD","2145",-5.00,"0052",-3.00,0.00,
2017,1,23,"WN","N8619F","296","PVD","BWI","1728",8.00,"1905",15.00,0.00,
2017,1,23,"WN","N903WN","402","PVD","BWI","0819",-6.00,"0946",-4.00,0.00,
2017,1,23,"WN","N966WN","490","PVD","BWI","1055",-5.00,"1226",6.00,0.00,
2017,1,23,"WN","N939WN","622","PVD","BWI","0705",-5.00,"0826",-9.00,0.00,
2017,1,23,"WN","N203WN","1406","PVD","BWI","1228",8.00,"1346",1.00,0.00,
2017,1,23,"WN","N717SA","1540","PVD","BWI","0544",-1.00,"0724",14.00,0.00,
2017,1,23,"WN","N220WN","3886","PVD","DCA","1750",35.00,"1943",48.00,0.00,
2017,1,23,"WN","N7702A","4205","PVD","DCA","0645",-5.00,"0813",-12.00,0.00,
2017,1,23,"WN","N703SW","101","PVD","FLL","1506",-4.00,"1759",-31.00,0.00,
2017,1,23,"WN","N8600F","1874","PVD","FLL","0748",-2.00,"1111",1.00,0.00,
2017,1,23,"WN","N238WN","401","PVD","MCO","0913",-2.00,"1209",-11.00,0.00,
2017,1,23,"WN","N793SA","529","PVD","MCO","1403",3.00,"1649",-16.00,0.00,
2017,1,23,"WN","N8301J","1811","PVD","MCO","0744",-1.00,"1040",-10.00,0.00,
2017,1,23,"WN","N7825A","4518","PVD","MCO","1612",2.00,"1856",-24.00,0.00,
2017,1,23,"WN","N238WN","448","PVD","MDW","1607",-3.00,"1720",-30.00,0.00,
2017,1,23,"WN","N8617E","1709","PVD","MDW","0540",-5.00,"0712",-18.00,0.00,
2017,1,23,"WN","N7829B","1255","PVD","TPA","0702",-3.00,"1006",-19.00,0.00,
2017,1,23,"WN","N727SW","4689","PVD","TPA","1426",-4.00,"1734",-21.00,0.00,
2017,1,23,"WN","N7825A","4517","TPA","PVD","1301",6.00,"1536",1.00,0.00,
2017,1,23,"WN","N292WN","4749","TPA","PVD","2019",-1.00,"2256",-4.00,0.00,
2017,1,24,"WN","N963WN","161","BWI","PVD","1600",25.00,"1709",24.00,0.00,
2017,1,24,"WN","N552WN","401","BWI","PVD","0653",-7.00,"0806",-9.00,0.00,
2017,1,24,"WN","N751SW","429","BWI","PVD","1030",-5.00,"1139",-6.00,0.00,
2017,1,24,"WN","N936WN","1357","BWI","PVD","2203",-2.00,"2310",-5.00,0.00,
2017,1,24,"WN","N386SW","3129","BWI","PVD","0913",3.00,"1024",-6.00,0.00,
2017,1,24,"WN","N7835A","5422","BWI","PVD","2031",6.00,"2139",4.00,0.00,
2017,1,14,"AA","N747AA","572","PVD","CLT","1106",-3.00,"1316",-13.00,0.00,
2017,1,21,"AA","N751AA","572","PVD","CLT","1102",-7.00,"1323",-6.00,0.00,
2017,1,28,"AA","N745AA","572","PVD","CLT","1102",-7.00,"1256",-33.00,0.00,
2017,1,8,"AA","N951AA","632","PHL","PVD","2050",5.00,"2207",17.00,0.00,
2017,1,9,"AA","N951AA","633","PVD","PHL","0553",-7.00,"0727",0.00,0.00,
2017,1,1,"AA","N963AA","1636","PHL","PVD","1629",-6.00,"1736",-4.00,0.00,
2017,1,2,"AA","N953AA","1636","PHL","PVD","1629",-6.00,"1732",-8.00,0.00,
2017,1,3,"AA","N967AA","1636","PHL","PVD","1628",-7.00,"1728",-12.00,0.00,
2017,1,4,"AA","N952AA","1636","PHL","PVD","1628",-7.00,"1729",-11.00,0.00,
2017,1,5,"AA","N961AA","1636","PHL","PVD","1627",-8.00,"1731",-9.00,0.00,
2017,1,6,"AA","N657AA","1636","PHL","PVD","1632",-3.00,"1730",-10.00,0.00,
2017,1,7,"AA","N967AA","1636","PHL","PVD","",,"",,1.00,
2017,1,8,"AA","N948AA","1636","PHL","PVD","1630",-5.00,"1735",-5.00,0.00,
2017,1,7,"AA","N764AA","1649","CLT","PVD","",,"",,1.00,
2017,1,3,"AA","N953AA","1671","PHL","PVD","2237",-8.00,"2332",-11.00,0.00,
2017,1,4,"AA","N949AA","1671","PHL","PVD","2400",75.00,"0053",70.00,0.00,
2017,1,5,"AA","N952AA","1671","PHL","PVD","2232",-13.00,"0019",36.00,0.00,
2017,1,6,"AA","N963AA","1671","PHL","PVD","2237",-8.00,"2334",-9.00,0.00,
2017,1,8,"AA","N946AA","1671","PHL","PVD","2253",8.00,"0035",52.00,0.00,
2017,1,1,"DL","N941DL","772","ATL","PVD","1952",2.00,"2209",-3.00,0.00,
2017,1,1,"DL","N914DE","1912","PVD","ATL","0559",-1.00,"0900",1.00,0.00,
2017,1,1,"DL","N972DL","2225","ATL","PVD","0929",-6.00,"1137",-9.00,0.00,
2017,1,1,"DL","N972DL","2225","PVD","ATL","1232",2.00,"1554",29.00,0.00,
2017,1,2,"DL","N933DL","772","ATL","PVD","2109",79.00,"2317",63.00,0.00,
2017,1,2,"DL","N941DL","1912","PVD","ATL","0555",-5.00,"0900",-3.00,0.00,
2017,1,2,"DL","N962DL","2104","ATL","PVD","1540",15.00,"1743",-4.00,0.00,
2017,1,2,"DL","N962DL","2104","PVD","ATL","1824",-7.00,"2117",-11.00,0.00,
2017,1,2,"DL","N986DL","2225","ATL","PVD","0934",-1.00,"1147",-1.00,0.00,
2017,1,2,"DL","N986DL","2225","PVD","ATL","1233",3.00,"1601",33.00,0.00,
2017,1,11,"DL","N937DL","1263","PVD","ATL","0600",0.00,"0858",-7.00,0.00,
2017,1,11,"DL","N368NB","1736","PVD","DTW","0522",-3.00,"0725",-10.00,0.00,
2017,1,11,"DL","N982DL","2104","ATL","PVD","1536",-4.00,"1802",2.00,0.00,
2017,1,11,"DL","N982DL","2104","PVD","ATL","1841",1.00,"2117",-23.00,0.00,
2017,1,11,"DL","N981AT","2225","ATL","PVD","0932",-3.00,"1136",-15.00,0.00,
2017,1,11,"DL","N981AT","2225","PVD","ATL","1226",-4.00,"1511",-20.00,0.00,
2017,1,12,"DL","N368NB","379","DTW","PVD","2245",40.00,"0018",21.00,0.00,
2017,1,12,"DL","N932DL","772","ATL","PVD","2032",12.00,"2247",5.00,0.00,
2017,1,12,"DL","N908DL","1263","PVD","ATL","0555",-5.00,"0837",-28.00,0.00,
2017,1,12,"DL","N365NB","1736","PVD","DTW","0522",-3.00,"0737",2.00,0.00,
2017,1,12,"DL","N917DE","2104","ATL","PVD","1539",-1.00,"1748",-12.00,0.00,
2017,1,12,"DL","N917DE","2104","PVD","ATL","1841",1.00,"2122",-18.00,0.00,
2017,1,12,"DL","N948AT","2225","ATL","PVD","0934",-1.00,"1149",-2.00,0.00,
2017,1,12,"DL","N948AT","2225","PVD","ATL","1228",-2.00,"1458",-33.00,0.00,
2017,1,13,"DL","N317NB","738","DTW","PVD","2159",-6.00,"2327",-30.00,0.00,
2017,1,13,"DL","N963DL","772","ATL","PVD","2018",-2.00,"2231",-11.00,0.00,
2017,1,13,"DL","N932DL","1263","PVD","ATL","0558",-2.00,"0846",-19.00,0.00,
2017,1,13,"DL","N368NB","1736","PVD","DTW","0525",0.00,"0742",7.00,0.00,
2017,1,19,"DL","N992DL","1263","PVD","ATL","0558",-2.00,"0831",-34.00,0.00,
2017,1,19,"DL","N302NB","1736","PVD","DTW","0521",-4.00,"0721",-14.00,0.00,
2017,1,19,"DL","N907DL","2104","ATL","PVD","1538",-2.00,"1747",-13.00,0.00,
2017,1,19,"DL","N907DL","2104","PVD","ATL","1840",0.00,"2114",-26.00,0.00,
2017,1,19,"DL","N957AT","2225","ATL","PVD","0932",-3.00,"1149",-2.00,0.00,
2017,1,19,"DL","N957AT","2225","PVD","ATL","1227",-3.00,"1451",-40.00,0.00,
2017,1,20,"DL","N362NB","738","DTW","PVD","2200",-5.00,"2340",-17.00,0.00,
2017,1,20,"DL","N961DL","772","ATL","PVD","2014",-6.00,"2239",-3.00,0.00,
2017,1,20,"DL","N929DL","1263","PVD","ATL","0556",-4.00,"0833",-32.00,0.00,
2017,1,20,"DL","N366NB","1736","PVD","DTW","0516",-9.00,"0727",-8.00,0.00,
2017,1,20,"DL","N994DL","2104","ATL","PVD","1535",-5.00,"1807",7.00,0.00,
2017,1,20,"DL","N994DL","2104","PVD","ATL","1835",-5.00,"2117",-23.00,0.00,
2017,1,20,"DL","N980AT","2225","ATL","PVD","0934",-1.00,"1144",-7.00,0.00,
2017,1,20,"DL","N980AT","2225","PVD","ATL","1227",-3.00,"1455",-36.00,0.00,
2017,1,21,"DL","N915DL","772","ATL","PVD","2044",24.00,"2251",11.00,0.00,
2017,1,21,"DL","N961DL","1263","PVD","ATL","0557",-3.00,"0911",9.00,0.00,
2017,1,21,"DL","N362NB","1736","PVD","DTW","0517",-8.00,"0713",-19.00,0.00,
2017,1,21,"DL","N992AT","2225","ATL","PVD","1001",1.00,"1217",-3.00,0.00,
2017,1,21,"DL","N992AT","2225","PVD","ATL","1257",-3.00,"1617",15.00,0.00,
2017,1,24,"DL","N949DL","2104","ATL","PVD","1547",7.00,"1800",0.00,0.00,
2017,1,24,"DL","N949DL","2104","PVD","ATL","1840",0.00,"2115",-25.00,0.00,
2017,1,24,"DL","N937AT","2225","ATL","PVD","0932",-3.00,"1143",-8.00,0.00,
2017,1,24,"DL","N937AT","2225","PVD","ATL","1224",-6.00,"1459",-32.00,0.00,
2017,1,25,"DL","N342NB","738","DTW","PVD","2159",-6.00,"2327",-30.00,0.00,
2017,1,25,"DL","N931DL","772","ATL","PVD","2019",-1.00,"2227",-15.00,0.00,
2017,1,25,"DL","N957DL","1263","PVD","ATL","0558",-2.00,"0837",-28.00,0.00,
2017,1,25,"DL","N366NB","1736","PVD","DTW","0522",-3.00,"0718",-17.00,0.00,
2017,1,25,"DL","N947DL","2104","ATL","PVD","1536",-4.00,"1745",-15.00,0.00,
2017,1,25,"DL","N947DL","2104","PVD","ATL","1834",-6.00,"2126",-14.00,0.00,
2017,1,25,"DL","N967AT","2225","ATL","PVD","0931",-4.00,"1138",-13.00,0.00,
2017,1,25,"DL","N967AT","2225","PVD","ATL","1226",-4.00,"1457",-34.00,0.00,
2017,1,26,"DL","N342NB","738","DTW","PVD","2200",-5.00,"2354",-3.00,0.00,
2017,1,26,"DL","N908DE","772","ATL","PVD","2251",151.00,"0052",130.00,0.00,
2017,1,26,"DL","N931DL","1263","PVD","ATL","0558",-2.00,"0911",6.00,0.00,
2017,1,26,"DL","N342NB","1736","PVD","DTW","0522",-3.00,"0720",-15.00,0.00,
2017,1,26,"DL","N911DL","2104","ATL","PVD","1537",-3.00,"1745",-15.00,0.00,
2017,1,26,"DL","N911DL","2104","PVD","ATL","1837",-3.00,"2128",-12.00,0.00,
2017,1,26,"DL","N896AT","2225","ATL","PVD","0932",-3.00,"1135",-16.00,0.00,
2017,1,26,"DL","N896AT","2225","PVD","ATL","1227",-3.00,"1516",-15.00,0.00,
2017,1,1,"EV","N26549","3952","PVD","ORD","0548",-14.00,"0754",-4.00,0.00,
2017,1,2,"EV","N13992","3952","PVD","ORD","0554",-8.00,"0841",43.00,0.00,
2017,1,3,"EV","N14168","3952","PVD","ORD","0837",155.00,"1004",126.00,0.00,
2017,1,1,"EV","N14543","4046","ORD","PVD","1341",-4.00,"1655",-14.00,0.00,
2017,1,2,"EV","N16561","4046","ORD","PVD","1343",-2.00,"1705",-4.00,0.00,
2017,1,3,"EV","N13538","4046","ORD","PVD","1923",338.00,"2322",373.00,0.00,
2017,1,1,"WN","N700GS","441","DCA","PVD","1927",-3.00,"2040",-10.00,0.00,
2017,1,1,"WN","N739GB","1189","DCA","PVD","1202",-3.00,"1311",-14.00,0.00,
2017,1,1,"WN","N8607M","2766","FLL","PVD","0920",0.00,"1220",5.00,0.00,
2017,1,1,"WN","N624SW","53","MCO","PVD","1423",-2.00,"1701",1.00,0.00,
2017,1,1,"WN","N8667D","949","MCO","PVD","1847",-3.00,"2108",-17.00,0.00,
2017,1,1,"WN","N7834A","2311","MCO","PVD","2123",-2.00,"2349",-6.00,0.00,
2017,1,1,"WN","N611SW","6233","MCO","PVD","0924",-1.00,"1155",-5.00,0.00,
2017,1,1,"WN","N8677A","538","MDW","PVD","1826",-4.00,"2117",-13.00,0.00,
2017,1,1,"WN","N437WN","3004","MDW","PVD","1344",-1.00,"1645",-5.00,0.00,
2017,1,1,"WN","N8655D","3182","MDW","PVD","2202",12.00,"0101",11.00,0.00,
2017,1,1,"WN","N624SW","53","PVD","BWI","1750",15.00,"1902",2.00,0.00,
2017,1,1,"WN","N700GS","442","PVD","BWI","2137",12.00,"2252",2.00,0.00,
2017,1,1,"WN","N406WN","1007","PVD","BWI","1655",20.00,"1806",6.00,0.00,
2017,1,1,"WN","N8324A","1008","PVD","BWI","0800",0.00,"0916",-19.00,0.00,
2017,1,1,"WN","N916WN","1022","PVD","BWI","0525",-5.00,"0639",-16.00,0.00,
2017,1,1,"WN","N747SA","3220","PVD","BWI","1140",10.00,"1249",-1.00,0.00,
2017,1,1,"WN","N611SW","6233","PVD","BWI","",,"",,1.00,
2017,1,1,"WN","N437WN","188","PVD","DCA","1723",-2.00,"1849",-6.00,0.00,
2017,1,1,"WN","N8699A","6403","PVD","DCA","0613",-2.00,"0744",-11.00,0.00,
2017,1,1,"WN","N8607M","1708","PVD","FLL","1341",6.00,"1704",9.00,0.00,
2017,1,1,"WN","N720WN","27","PVD","MCO","0655",5.00,"0948",-12.00,0.00,
2017,1,1,"WN","N252WN","428","PVD","MCO","1753",8.00,"2055",0.00,0.00,
2017,1,1,"WN","N739GB","1189","PVD","MCO","1401",1.00,"1654",-16.00,0.00,
2017,1,1,"WN","N243WN","2328","PVD","MCO","0537",-3.00,"0829",-21.00,0.00,
2017,1,1,"WN","N204WN","851","PVD","MDW","0821",-4.00,"0953",-12.00,0.00,
2017,1,1,"WN","N785SW","3665","PVD","MDW","1651",6.00,"1829",-1.00,0.00,
2017,1,1,"WN","N261WN","6317","PVD","MDW","0529",-1.00,"0708",-7.00,0.00,
2017,1,1,"WN","N8613K","2725","PVD","TPA","0649",4.00,"0957",-13.00,0.00,
2017,1,1,"WN","N794SW","5721","PVD","TPA","1430",15.00,"1735",0.00,0.00,
2017,1,1,"WN","N492WN","484","TPA","PVD","0056",241.00,"0340",245.00,0.00,
2017,1,1,"WN","N785SW","3665","TPA","PVD","1329",-1.00,"1602",-8.00,0.00,
2017,1,2,"WN","N787SA","1056","BWI","PVD","1039",-1.00,"1137",-13.00,0.00,
2017,1,2,"WN","N262WN","3226","BWI","PVD","0610",-5.00,"0711",-19.00,0.00,
2017,1,2,"WN","N498WN","3674","BWI","PVD","2315",65.00,"0029",69.00,0.00,
2017,1,2,"WN","N773SA","3836","BWI","PVD","2110",30.00,"2220",25.00,0.00,
2017,1,2,"WN","N7812G","4023","BWI","PVD","0924",-6.00,"1023",-22.00,0.00,
2017,1,2,"WN","N7818L","4241","BWI","PVD","1659",4.00,"1804",-1.00,0.00,
2017,1,2,"WN","N714CB","4315","BWI","PVD","1439",54.00,"1543",48.00,0.00,
2017,1,2,"WN","N429WN","5011","BWI","PVD","1330",35.00,"1435",30.00,0.00,
2017,1,2,"WN","N946WN","5836","BWI","PVD","1550",10.00,"1654",4.00,0.00,
2017,1,2,"WN","N8514F","5884","BWI","PVD","1451",11.00,"1554",4.00,0.00,
2017,1,2,"WN","N7836A","2556","DCA","PVD","2025",20.00,"2134",9.00,0.00,
2017,1,2,"WN","N908WN","4322","DCA","PVD","1240",40.00,"1345",25.00,0.00,
2017,1,2,"WN","N651SW","3645","FLL","PVD","1754",119.00,"2053",123.00,0.00,
2017,1,2,"WN","N468WN","6327","FLL","PVD","1005",0.00,"1259",-1.00,0.00,
2017,1,2,"WN","N439WN","38","MCO","PVD","1736",121.00,"2002",107.00,0.00,
2017,1,2,"WN","N8684F","3891","MCO","PVD","2028",13.00,"2257",12.00,0.00,
2017,1,2,"WN","N959WN","4335","MCO","PVD","1227",37.00,"1501",36.00,0.00,
2017,1,2,"WN","N8618N","5891","MCO","PVD","2319",19.00,"0145",10.00,0.00,
2017,1,2,"WN","N8686A","3058","MDW","PVD","1338",-2.00,"1629",-16.00,0.00,
2017,1,2,"WN","N8655D","3701","MDW","PVD","",,"",,1.00,
2017,1,2,"WN","N796SW","3819","MDW","PVD","2257",12.00,"0151",1.00,0.00,
2017,1,2,"WN","N7878A","4468","MDW","PVD","1651",76.00,"1947",67.00,0.00,
2017,1,2,"WN","N773SA","5916","MDW","PVD","0915",35.00,"1208",23.00,0.00,
2017,1,2,"WN","N908WN","1486","PVD","BWI","1422",32.00,"1541",31.00,0.00,
2017,1,2,"WN","N8655D","3487","PVD","BWI","0504",-1.00,"0615",-25.00,0.00,
2017,1,2,"WN","N651SW","3645","PVD","BWI","2120",110.00,"2247",112.00,0.00,
2017,1,2,"WN","N7834A","4305","PVD","BWI","0600",-5.00,"0721",-9.00,0.00,
2017,1,2,"WN","N959WN","4335","PVD","BWI","1547",52.00,"1712",57.00,0.00,
2017,1,2,"WN","N7812G","4865","PVD","BWI","1107",-8.00,"1220",-15.00,0.00,
2017,1,2,"WN","N787SA","4883","PVD","BWI","1221",1.00,"1341",1.00,0.00,
2017,1,2,"WN","N276WN","4967","PVD","BWI","0723",-2.00,"0849",4.00,0.00,
2017,1,2,"WN","N8514F","5886","PVD","BWI","1823",108.00,"1947",107.00,0.00,
2017,1,2,"WN","N7818L","6339","PVD","BWI","1836",1.00,"1951",-9.00,0.00,
2017,1,2,"WN","N946WN","2412","PVD","DCA","1734",9.00,"1854",-1.00,0.00,
2017,1,2,"WN","N7851A","5223","PVD","DCA","0621",-4.00,"0757",2.00,0.00,
2017,1,2,"WN","N468WN","1708","PVD","FLL","1357",22.00,"1705",10.00,0.00,
2017,1,2,"WN","N262WN","3226","PVD","FLL","0801",-4.00,"1119",-6.00,0.00,
2017,1,2,"WN","N714CB","4315","PVD","MCO","1620",50.00,"1924",44.00,0.00,
2017,1,2,"WN","N7878A","4468","PVD","MCO","2026",71.00,"2309",49.00,0.00,
2017,1,2,"WN","N243WN","4837","PVD","MCO","1255",10.00,"1606",11.00,0.00,
2017,1,2,"WN","N8667D","6245","PVD","MCO","0654",-1.00,"1006",1.00,0.00,
2017,1,2,"WN","N8686A","2596","PVD","MDW","",,"",,1.00,
2017,1,2,"WN","N8677A","4371","PVD","MDW","0521",-4.00,"0704",-6.00,0.00,
2017,1,2,"WN","N429WN","5011","PVD","MDW","1524",49.00,"1659",39.00,0.00,
2017,1,2,"WN","N773SA","5917","PVD","MDW","1249",29.00,"1421",21.00,0.00,
2017,1,2,"WN","N7873A","5998","PVD","MDW","0636",-4.00,"0823",-2.00,0.00,
2017,1,2,"WN","N439WN","5203","PVD","TPA","2045",115.00,"2351",101.00,0.00,
2017,1,2,"WN","N492WN","6111","PVD","TPA","0514",-1.00,"0829",-11.00,0.00,
2017,1,6,"WN","N7711N","529","DCA","PVD","1148",-7.00,"1259",-21.00,0.00,
2017,1,6,"WN","N7840A","1170","DCA","PVD","1922",-8.00,"2024",-26.00,0.00,
2017,1,6,"WN","N395SW","3836","FLL","PVD","1125",0.00,"1412",-8.00,0.00,
2017,1,6,"WN","N8651A","3968","FLL","PVD","",,"",,1.00,
2017,1,6,"WN","N925WN","448","MCO","PVD","1337",37.00,"1552",17.00,0.00,
2017,1,6,"WN","N495WN","1090","MCO","PVD","1110",-5.00,"1329",-26.00,0.00,
2017,1,6,"WN","N7823A","2760","MCO","PVD","2024",29.00,"2238",3.00,0.00,
2017,1,6,"WN","N8668A","4051","MCO","PVD","1808",-2.00,"2026",-19.00,0.00,
2017,1,6,"WN","N8606C","296","MDW","PVD","1321",-4.00,"1622",-8.00,0.00,
2017,1,6,"WN","N8607M","765","MDW","PVD","2158",8.00,"0054",-1.00,0.00,
2017,1,6,"WN","N8606C","296","PVD","BWI","1718",-2.00,"1839",-11.00,0.00,
2017,1,6,"WN","N712SW","402","PVD","BWI","0823",-2.00,"1008",18.00,0.00,
2017,1,6,"WN","N260WN","490","PVD","BWI","1105",10.00,"1240",25.00,0.00,
2017,1,6,"WN","N728SW","1406","PVD","BWI","1220",0.00,"1339",-6.00,0.00,
2017,1,6,"WN","N7843A","1540","PVD","BWI","0606",21.00,"0751",41.00,0.00,
2017,1,6,"WN","N483WN","3886","PVD","DCA","1741",26.00,"1917",22.00,0.00,
2017,1,6,"WN","N717SA","4205","PVD","DCA","0646",-4.00,"0846",21.00,0.00,
2017,1,6,"WN","N395SW","101","PVD","FLL","",,"",,1.00,
2017,1,6,"WN","N8325D","1874","PVD","FLL","0754",4.00,"1149",39.00,0.00,
2017,1,6,"WN","N925WN","401","PVD","MCO","0924",9.00,"1256",36.00,0.00,
2017,1,6,"WN","N7711N","529","PVD","MCO","1358",-2.00,"1659",-6.00,0.00,
2017,1,6,"WN","N8649A","1811","PVD","MCO","0827",42.00,"1134",44.00,0.00,
2017,1,6,"WN","N7823A","4518","PVD","MCO","1648",38.00,"1954",34.00,0.00,
2017,1,6,"WN","N925WN","448","PVD","MDW","1629",19.00,"1759",9.00,0.00,
